"URI","Title","RecordId","Coin Type URI","From Date","To Date","Artist","Authority","Coin Type","Degree","Deity","Denomination","Department","Dynasty","Engraver","Issuer","Maker","Manufacture","Material","Mint","Object Type","Place of Production","Place of Issue","Place of Cataloging Relevance","Portrait","Reference","Region","SubjectEvent","SubjectIssuer","SubjectPerson","SubjectPlace","State","Obverse Legend","Obverse Type","Reverse Legend","Reverse Type","Date on Object","Ah","Axis","Diameter (in mm)","Weight (in gr.)","Thumbnail_obv","Thumbnail_rev","Date Record Modified"
"http://numismatics.org/collection/1944.100.81547","Silver Tetradrachm of Lysimachus, Byzantium, 260 BC - 190 BC. 1944.100.81547","1944.100.81547","","-260","-190","","Lysimachus","","","Athena||Gorgon||Nike","Tetradrachm","Greek","","","","","","Silver","Byzantium","Coin","","","","","","Thrace","","","","","Thrace||Kingdom of Macedonia","","Diademed head of deified Alexander III right, wearing horn of Ammon","ΒΑΣΙΛΕΩΣ/ΛYΣIMAXOΥ","Athena seated left, Nike in right hand, left arm leaning on shield decorated with gorgoneion head boss","","","12","33.0","15.67","https://numismatics.org/collectionimages/19001949/1944/1944.100.81547.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.81547.rev.width175.jpg","2022-09-01T02:05:58Z"
"http://numismatics.org/collection/1944.100.81548","Silver Tetradrachm of Lysimachus, Byzantium, 260 BC - 190 BC. 1944.100.81548","1944.100.81548","","-260","-190","","Lysimachus","","","Athena||Gorgon||Nike","Tetradrachm","Greek","","","","","","Silver","Byzantium","Coin","","","","","","Thrace","","","","","Thrace||Kingdom of Macedonia","","Diademed head of deified Alexander III right, wearing horn of Ammon","ΒΑΣΙΛΕΩΣ/ΛYΣIMAXOΥ","Athena seated left, Nike in right hand, left arm leaning on shield decorated with gorgoneion head boss","","","12","33.0","15.62","https://numismatics.org/collectionimages/19001949/1944/1944.100.81548.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.81548.rev.width175.jpg","2022-09-01T02:05:58Z"
"http://numismatics.org/collection/1944.100.81549","Silver Tetradrachm of Lysimachus, Byzantium, 260 BC - 190 BC. 1944.100.81549","1944.100.81549","","-260","-190","","Lysimachus","","","Athena||Gorgon||Nike","Tetradrachm","Greek","","","","","","Silver","Byzantium","Coin","","","","","","Thrace","","","","","Thrace||Kingdom of Macedonia","","Diademed head of deified Alexander III right, wearing horn of Ammon","ΒΑΣΙΛΕΩΣ/ΛYΣIMAXOΥ","Athena seated left, Nike in right hand, left arm leaning on shield decorated with gorgoneion head boss","","","1","37.0","14.01","https://numismatics.org/collectionimages/19001949/1944/1944.100.81549.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.81549.rev.width175.jpg","2022-09-01T02:05:58Z"
"http://numismatics.org/collection/1944.100.81550","Silver Tetradrachm of Lysimachus, Byzantium, 260 BC - 190 BC. 1944.100.81550","1944.100.81550","","-260","-190","","Lysimachus","","","Athena||Gorgon||Nike","Tetradrachm","Greek","","","","","","Silver","Byzantium","Coin","","","","","","Thrace","","","","","Thrace||Kingdom of Macedonia","","Diademed head of deified Alexander III right, wearing horn of Ammon","ΒΑΣΙΛΕΩΣ/ΛYΣIMAXOΥ","Athena seated left, Nike in right hand, left arm leaning on shield decorated with gorgoneion head boss","","","1","35.0","16.46","https://numismatics.org/collectionimages/19001949/1944/1944.100.81550.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.81550.rev.width175.jpg","2022-09-01T02:05:58Z"
"http://numismatics.org/collection/1944.100.81551","Silver Tetradrachm of Lysimachus, Byzantium, 260 BC - 190 BC. 1944.100.81551","1944.100.81551","","-260","-190","","Lysimachus","","","Athena||Gorgon||Nike","Tetradrachm","Greek","","","","","","Silver","Byzantium","Coin","","","","","","Thrace","","","","","Thrace||Kingdom of Macedonia","","Diademed head of deified Alexander III right, wearing horn of Ammon","ΒΑΣΙΛΕΩΣ/ΛYΣIMAXOΥ","Athena seated left, Nike in right hand, left arm leaning on shield decorated with gorgoneion head boss","","","11","38.0","15.89","https://numismatics.org/collectionimages/19001949/1944/1944.100.81551.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.81551.rev.width175.jpg","2022-09-01T02:05:59Z"
"http://numismatics.org/collection/1944.100.81552","Silver Tetradrachm of Lysimachus, Byzantium, 260 BC - 190 BC. 1944.100.81552","1944.100.81552","","-260","-190","","Lysimachus","","","Athena||Gorgon||Nike","Tetradrachm","Greek","","","","","","Silver","Byzantium","Coin","","","","","","Thrace","","","","","Thrace||Kingdom of Macedonia","","Diademed head of deified Alexander III right, wearing horn of Ammon","ΒΑΣΙΛΕΩΣ/ΛYΣIMAXOΥ","Athena seated left, Nike in right hand, left arm leaning on shield decorated with gorgoneion head boss","","","1","37.0","14.3","https://numismatics.org/collectionimages/19001949/1944/1944.100.81552.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.81552.rev.width175.jpg","2022-09-01T02:05:59Z"
"http://numismatics.org/collection/1944.100.81553","Silver Tetradrachm of Lysimachus, Byzantium, 260 BC - 190 BC. 1944.100.81553","1944.100.81553","","-260","-190","","Lysimachus","","","Athena||Gorgon||Nike","Tetradrachm","Greek","","","","","","Silver","Byzantium","Coin","","","","","","Thrace","","","","","Thrace||Kingdom of Macedonia","","Diademed head of deified Alexander III right, wearing horn of Ammon","ΒΑΣΙΛΕΩΣ/ΛYΣIMAXOΥ","Athena seated left, Nike in right hand, left arm leaning on shield decorated with gorgoneion head boss","","","11","37.0","14.72","https://numismatics.org/collectionimages/19001949/1944/1944.100.81553.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.81553.rev.width175.jpg","2022-09-01T02:05:59Z"
"http://numismatics.org/collection/1944.100.81554","Silver Tetradrachm of Lysimachus, Byzantium, 260 BC - 190 BC. 1944.100.81554","1944.100.81554","","-260","-190","","Lysimachus","","","Athena||Gorgon||Nike","Tetradrachm","Greek","","","","","","Silver","Byzantium","Coin","","","","","","Thrace","","","","","Thrace||Kingdom of Macedonia","","Diademed head of deified Alexander III right, wearing horn of Ammon","ΒΑΣΙΛΕΩΣ/ΛYΣIMAXOΥ","Athena seated left, Nike in right hand, left arm leaning on shield decorated with gorgoneion head boss","","","12","39.0","15.71","https://numismatics.org/collectionimages/19001949/1944/1944.100.81554.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.81554.rev.width175.jpg","2022-09-01T02:05:59Z"
"http://numismatics.org/collection/1944.100.81555","Silver Tetradrachm of Lysimachus, Byzantium, 260 BC - 190 BC. 1944.100.81555","1944.100.81555","","-260","-190","","Lysimachus","","","Athena||Gorgon||Nike","Tetradrachm","Greek","","","","","","Silver","Byzantium","Coin","","","","","","Thrace","","","","","Thrace||Kingdom of Macedonia","","Diademed head of deified Alexander III right, wearing horn of Ammon","ΒΑΣΙΛΕΩΣ/ΛYΣIMAXOΥ","Athena seated left, Nike in right hand, left arm leaning on shield decorated with gorgoneion head boss","","","12","36.0","15.62","https://numismatics.org/collectionimages/19001949/1944/1944.100.81555.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.81555.rev.width175.jpg","2022-09-01T02:05:59Z"
"http://numismatics.org/collection/1944.100.81556","Silver Tetradrachm of Lysimachus, Byzantium, 260 BC - 190 BC. 1944.100.81556","1944.100.81556","","-260","-190","","Lysimachus","","","Athena||Gorgon||Nike","Tetradrachm","Greek","","","","","","Silver","Byzantium","Coin","","","","","","Thrace","","","","","Thrace||Kingdom of Macedonia","","Diademed head of deified Alexander III right, wearing horn of Ammon","ΒΑΣΙΛΕΩΣ/ΛYΣIMAXOΥ","Athena seated left, Nike in right hand, left arm leaning on shield decorated with gorgoneion head boss","","","12","36.0","14.96","https://numismatics.org/collectionimages/19001949/1944/1944.100.81556.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.81556.rev.width175.jpg","2022-09-01T02:05:59Z"
"http://numismatics.org/collection/1944.100.81557","Silver Tetradrachm of Lysimachus, Byzantium, 260 BC - 190 BC. 1944.100.81557","1944.100.81557","","-260","-190","","Lysimachus","","","Athena||Gorgon||Nike","Tetradrachm","Greek","","","","","","Silver","Byzantium","Coin","","","","","","Thrace","","","","","Thrace||Kingdom of Macedonia","","Diademed head of deified Alexander III right, wearing horn of Ammon","ΒΑΣΙΛΕΩΣ/ΛYΣIMAXOΥ","Athena seated left, Nike in right hand, left arm leaning on shield decorated with gorgoneion head boss","","","1","35.0","14.35","https://numismatics.org/collectionimages/19001949/1944/1944.100.81557.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.81557.rev.width175.jpg","2022-09-01T02:06:00Z"
"http://numismatics.org/collection/1944.100.81558","Silver Tetradrachm of Lysimachus, Byzantium, 260 BC - 190 BC. 1944.100.81558","1944.100.81558","","-260","-190","","Lysimachus","","","Athena||Gorgon||Nike","Tetradrachm","Greek","","","","","","Silver","Byzantium","Coin","","","","","","Thrace","","","","","Thrace||Kingdom of Macedonia","","Diademed head of deified Alexander III right, wearing horn of Ammon","ΒΑΣΙΛΕΩΣ/ΛYΣIMAXOΥ","Athena seated left, Nike in right hand, left arm leaning on shield decorated with gorgoneion head boss","","","11","37.0","15.91","https://numismatics.org/collectionimages/19001949/1944/1944.100.81558.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.81558.rev.width175.jpg","2022-09-01T02:06:00Z"
"http://numismatics.org/collection/1956.28.37","Silver fraction, Byzantium. 1956.28.37","1956.28.37","","","","","","","","","fraction","Greek","","","","","","Silver","Byzantium","Coin","","","","","S -G. 631","Thrace","","","","","","","cow, below dolphin","","incuse square, 4 part, mottled","","","","","0.92","https://numismatics.org/collectionimages/19501999/1956/1956.28.37.obv.width175.jpg","https://numismatics.org/collectionimages/19501999/1956/1956.28.37.rev.width175.jpg","2022-09-01T06:58:27Z"
"http://numismatics.org/collection/1956.78.1","Bronze Coin, Byzantium. 1956.78.1","1956.78.1","","","","","","","","Demeter","","Greek","","","","","","Bronze","Byzantium","Coin","","","","","S -G. 1893/2","Thrace","","","","","","","Demeter head, veiled","","trident and dolphin","","","12","","2.36","https://numismatics.org/collectionimages/19501999/1956/1956.78.1.obv.width175.jpg","https://numismatics.org/collectionimages/19501999/1956/1956.78.1.rev.width175.jpg","2022-09-01T07:00:04Z"
"http://numismatics.org/collection/1955.190.49","Gold stater of Lysimachus, Byzantium, 190 BC - 175 BC. 1955.190.49","1955.190.49","","-190","-175","","Lysimachus","","","Zeus||Athena||Nike","stater","Greek","","","","","Struck","Gold","Byzantium","Coin","","","","","Marinescu 102","Thrace","","","","","Thrace||Kingdom of Macedonia","","Diademed head of Alexander r. wearing horn of Zeus-Ammon","ΒΑΣΙΛΕΩΣ ΛYΣIMAXOΥ","Athena Nicephorus enthroned l. holding Nike. Shield and spear to r. Monogram below throne and to l.","","","12","20.0","8.5","https://numismatics.org/collectionimages/19501999/1955/1955.190.49.obv.width175.jpg","https://numismatics.org/collectionimages/19501999/1955/1955.190.49.rev.width175.jpg","2022-09-01T06:11:00Z"
"http://numismatics.org/collection/1954.39.1","Silver Tetradrachm, Byzantium. 1954.39.1","1954.39.1","","","","","","","","Demeter||Poseidon","Tetradrachm","Greek","","","","","","Silver","Byzantium","Coin","","","","","MN 6,24-29||S -G. 1001","Thrace","","","","","","","Demeter head, veiled","","Poseidon std. on rock, holding trident and aplustre","","","12","28.0","12.67","https://numismatics.org/collectionimages/19501999/1954/1954.39.1.obv.width175.jpg","https://numismatics.org/collectionimages/19501999/1954/1954.39.1.rev.width175.jpg","2022-09-01T06:06:50Z"
"http://numismatics.org/collection/1948.19.2483","Silver Tetradrachm of Lysimachus, Byzantium, 260 BC - 190 BC. 1948.19.2483","1948.19.2483","","-260","-190","","Lysimachus","","","Athena||Gorgon||Nike","Tetradrachm","Greek","","","","","","Silver","Byzantium","Coin","","","","","","Thrace","","","","","Thrace||Kingdom of Macedonia","","Diademed head of deified Alexander III right, wearing horn of Ammon","ΒΑΣΙΛΕΩΣ/ΛYΣIMAXOΥ","Athena seated left, Nike in right hand, left arm leaning on shield decorated with gorgoneion head boss","","","11","36.0","16.84","https://numismatics.org/collectionimages/19001949/1948/1948.19.2483.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1948/1948.19.2483.rev.width175.jpg","2022-09-01T03:43:19Z"
"http://numismatics.org/collection/1948.19.2484","Silver Tetradrachm of Lysimachus, Byzantium, 260 BC - 190 BC. 1948.19.2484","1948.19.2484","","-260","-190","","Lysimachus","","","Athena||Gorgon||Nike","Tetradrachm","Greek","","","","","","Silver","Byzantium","Coin","","","","","","Thrace","","","","","Thrace||Kingdom of Macedonia","","Diademed head of deified Alexander III right, wearing horn of Ammon","ΒΑΣΙΛΕΩΣ/ΛYΣIMAXOΥ","Athena seated left, Nike in right hand, left arm leaning on shield decorated with gorgoneion head boss","","","11","38.0","16.97","https://numismatics.org/collectionimages/19001949/1948/1948.19.2484.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1948/1948.19.2484.rev.width175.jpg","2022-09-01T03:43:19Z"
"http://numismatics.org/collection/1948.19.2485","Silver Tetradrachm of Lysimachus, Byzantium, 260 BC - 190 BC. 1948.19.2485","1948.19.2485","","-260","-190","","Lysimachus","","","Athena||Gorgon||Nike","Tetradrachm","Greek","","","","","","Silver","Byzantium","Coin","","","","","","Thrace","","","","","Thrace||Kingdom of Macedonia","","Diademed head of deified Alexander III right, wearing horn of Ammon","ΒΑΣΙΛΕΩΣ/ΛYΣIMAXOΥ","Athena seated left, Nike in right hand, left arm leaning on shield decorated with gorgoneion head boss","","","11","37.0","16.76","https://numismatics.org/collectionimages/19001949/1948/1948.19.2485.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1948/1948.19.2485.rev.width175.jpg","2022-09-01T03:43:19Z"
"http://numismatics.org/collection/1951.64.4","Bronze Coin of Elagabalus, Byzantium, AD 218 - AD 222. 1951.64.4","1951.64.4","","218","222","","Elagabalus","","","","","Greek","","","","","","Bronze","Byzantium","Coin","","","","","S -G. 1654/2","Thrace","","","","","","","Elagabalus head","","basket-torches, 2","","","12","32.0","18.78","https://numismatics.org/collectionimages/19501999/1951/1951.64.4.obv.width175.jpg","https://numismatics.org/collectionimages/19501999/1951/1951.64.4.rev.width175.jpg","2022-09-01T05:20:12Z"
"http://numismatics.org/collection/1951.94.5","Bronze Coin of Julia Domna, Byzantium, AD 193 - AD 217. 1951.94.5","1951.94.5","","193","217","","Julia Domna","","","","","Greek","","","","","","Bronze","Byzantium","Coin","","","","","S -G. 1490/4","Thrace","","","","","","","Julia Domna head","","star and crescent","","","12","","4.05","https://numismatics.org/collectionimages/19501999/1951/1951.94.5.obv.width175.jpg","https://numismatics.org/collectionimages/19501999/1951/1951.94.5.rev.width175.jpg","2022-09-01T05:21:33Z"
"http://numismatics.org/collection/1951.94.6","Bronze Coin of Caracalla, Byzantium, AD 211 - AD 217. 1951.94.6","1951.94.6","","211","217","","Caracalla","","","Nike","","Greek","","","","","","Bronze","Byzantium","Coin","","","","","S -G. 1517","Thrace","","","","","","","Head","","Nike stg., with palm and wreath","","","6","","8.06","https://numismatics.org/collectionimages/19501999/1951/1951.94.6.obv.width175.jpg","https://numismatics.org/collectionimages/19501999/1951/1951.94.6.rev.width175.jpg","2022-09-01T05:21:33Z"
"http://numismatics.org/collection/1951.94.7","Bronze Coin of Geta, Byzantium, AD 211 - AD 212. 1951.94.7","1951.94.7","","211","212","","Geta","","","","","Greek","","","","","","Bronze","Byzantium","Coin","","","","","S -G. 1623","Thrace","","","","","","","Geta head","","horseman","","","6","40.0","38.68","https://numismatics.org/collectionimages/19501999/1951/1951.94.7.obv.width175.jpg","https://numismatics.org/collectionimages/19501999/1951/1951.94.7.rev.width175.jpg","2022-09-01T05:21:34Z"
"http://numismatics.org/collection/1951.188.1","Bronze Coin of Geta, Byzantium, AD 211 - AD 212. 1951.188.1","1951.188.1","","211","212","","Geta","","","","","Greek","","","","","","Bronze","Byzantium","Coin","","","","","S -G. 1612","Thrace","","","","","","","Geta head","","dolphin flanked by 2 fish","","","9","32.0","15.7","https://numismatics.org/collectionimages/19501999/1951/1951.188.1.obv.width175.jpg","https://numismatics.org/collectionimages/19501999/1951/1951.188.1.rev.width175.jpg","2022-09-01T04:22:04Z"
"http://numismatics.org/collection/1950.178.29","Silver Tetradrachm of Lysimachus, Byzantium, 297 BC - 281 BC. 1950.178.29","1950.178.29","","-297","-281","","Lysimachus","","","Athena||Gorgon||Nike","Tetradrachm","Greek","","","","","Struck","Silver","Byzantium","Coin","","","","","T 75","Thrace","","","","","Thrace||Kingdom of Macedonia","","Diademed head of deified Alexander III right, wearing horn of Ammon","ΒΑΣΙΛΕΩΣ/ΛYΣIMAXOΥ","Athena seated left, Nike in right hand, left arm leaning on shield decorated with gorgoneion head boss","","","","17.0","16.74","https://numismatics.org/collectionimages/19501999/1950/1950.178.29.obv.width175.jpg","https://numismatics.org/collectionimages/19501999/1950/1950.178.29.rev.width175.jpg","2022-09-01T04:13:58Z"
